98547.46875	0.0	98547.46875	0	10
93075.59765625	0.0	99747.21875	0	5
70068.890625	0.0	70068.890625	0	14
473353.0625	0.0	473353.0625	0	12
116943.3046875	0.0	116943.3046875	0	7
49634.0	0.0	49634.0	0	8
109991.9375	0.0	107141.9921875	0	5
83471.140625	0.0	83471.140625	0	6
47822.880859375	0.0	79368.2109375	0	5
61336.75	0.0	61336.75	0	78
438384.59375	0.0	438384.59375	0	12
77730.9296875	0.0	92823.265625	0	5
295059.125	0.0	295059.125	0	6
472466.3125	0.0	472466.3125	0	12
605225.0	0.0	605225.0	0	9
246217.515625	0.0	246217.515625	0	1435
1384009.375	0.0	1384009.375	0	10
14196.54296875	0.0	14196.54296875	0	4
495617.75	0.0	495617.75	0	12
54206.5625	0.0	54206.5625	0	6
1168349.75	0.0	1168349.75	0	6
81683.6875	0.0	81683.6875	0	155
35455.439453125	0.0	73702.5234375	0	5
511540.34375	0.0	511540.34375	0	12
372750.625	0.0	372750.625	0	9
212190.828125	0.0	212190.828125	0	16
1335243.0	0.0	1335243.0	0	11
3595.83251953125	0.0	3595.83251953125	0	13
326706.3125	0.0	326706.3125	0	11
165993.078125	0.0	165993.078125	0	4
50039.1875	0.0	50039.1875	0	9
680201.625	0.0	680201.625	0	12
2272454.75	0.0	2272454.75	0	2
227935.140625	0.0	227935.140625	0	17
1378560.25	0.0	1378560.25	0	6
393977.0	0.0	393977.0	0	12
316049.3125	0.0	316049.3125	0	10
454691.53125	0.0	454691.53125	0	5
535787.8125	0.0	535787.8125	0	9
45882.99609375	0.0	78482.265625	0	5
57940.47265625	0.0	57940.47265625	0	6
266776.9375	0.0	266776.9375	0	15
213561.484375	0.0	213561.484375	0	35
212431.03125	0.0	212431.03125	0	300
74174.22265625	0.0	91218.9375	0	5
59945.3125	0.0	59945.3125	0	8
246070.34375	0.0	246070.34375	0	11
49944.51953125	0.0	49944.51953125	0	9
110357.359375	0.0	110357.359375	0	7
4127.4580078125	0.0	4127.4580078125	0	5
526492.625	0.0	526492.625	0	12
42647.474609375	0.0	76964.390625	0	5
49829.8515625	0.0	49829.8515625	0	9
440800.25	0.0	440800.25	0	12
151504.15625	0.0	151504.15625	0	11
45388.15234375	0.0	45388.15234375	0	6
529318.0	0.0	529318.0	0	12
525892.25	0.0	525892.25	0	9
4127.4580078125	0.0	4127.4580078125	0	5
81405.671875	0.0	81405.671875	0	111
299990.5	0.0	299990.5	0	16
2272454.75	0.0	2272454.75	0	2
40275.97265625	0.0	40275.97265625	0	25
212190.828125	0.0	212190.828125	0	17
4842.228515625	0.0	4842.228515625	0	4
92204.953125	0.0	92204.953125	0	8
289220.3125	157374.390625	289220.3125	0	10
130284.9140625	0.0	117276.078125	0	5
55246.36328125	0.0	55246.36328125	0	6
249099.25	0.0	249099.25	0	12
472154.4375	0.0	472154.4375	0	12
1131817.875	0.0	1131817.875	0	6
339408.84375	0.0	339408.84375	0	14
428839.0	0.0	428839.0	0	12
61205.453125	0.0	61205.453125	0	66
216588.984375	0.0	216588.984375	0	17
310584.25	0.0	310584.25	0	16
1682651.625	0.0	1682651.625	0	6
1080736.5	0.0	1080736.5	0	6
18506.138671875	0.0	73082.046875	0	56
6891.3212890625	0.0	6891.3212890625	0	5
288984.40625	0.0	288984.40625	0	16
99014.671875	0.0	102419.2890625	0	5
